Year,Units_Sold,Price_Per_Unit,Discount_Percent,Advertising_Spend,Store_Count,Online_Sales_Percent,Customer_Rating,Toy_Name
2022,1673,65.72,43.41,30042.64,80,36.68,3.8,Action Figure
2016,1715,25.04,46.13,16590.86,123,20.65,3.5,Action Figure
2018,3249,12.37,48.4,21481.08,115,20.95,2.2,Train Set
2016,4546,99.71,41.74,11356.62,76,25.06,3.5,Barbie Doll
2015,1645,30.61,44.37,31608.78,113,74.7,4.1,Action Figure
2024,2039,18.4,40.81,49445.2,39,55.7,3.6,Teddy Bear
2017,2836,71.45,47.9,41843.61,19,53.65,3.0,Toy Bike
2022,578,83.06,42.28,34477.09,61,19.84,3.6,Train Set
2020,2654,11.09,23.1,38062.68,96,24.21,2.9,Teddy Bear
2021,3245,15.01,16.16,42125.05,133,26.42,2.4,Teddy Bear
2016,2457,13.57,29.21,24154.81,57,70.22,3.5,Toy Bike
2020,113,9.46,30.41,28785.17,47,65.65,1.1,Train Set
2022,4010,67.65,28.75,44878.66,79,56.68,1.4,Toy Bike
2022,2862,60.89,35.34,35101.42,160,18.14,1.7,Action Figure
2018,2871,67.97,34.95,7665.14,1,22.33,4.9,Building Blocks
2020,4077,53.04,4.36,39197.25,35,30.58,2.1,Barbie Doll
2019,151,82.66,14.28,2112.61,159,76.47,3.0,Remote Control Car
2023,3398,56.93,44.49,42528.82,148,67.78,3.3,Action Figure
2022,3348,92.28,29.5,39626.67,47,83.18,1.1,Barbie Doll
2016,3144,51.14,16.43,41706.55,24,12.73,1.3,Puzzle Game
2021,2941,80.11,42.52,2156.03,40,75.7,1.6,Train Set
2021,3185,43.7,12.45,48649.99,74,11.92,1.9,Barbie Doll
2025,1230,46.35,20.46,31092.47,78,63.24,1.3,Train Set
2015,2936,85.65,13.81,40202.37,126,61.99,3.6,Remote Control Car
2015,2778,15.23,43.57,28761.4,192,31.43,1.5,Toy Bike
2018,2742,58.67,36.41,17647.72,93,69.91,4.6,Toy Bike
2019,448,74.0,23.01,15511.27,120,43.78,3.0,Train Set
2018,454,76.29,46.62,4426.76,138,60.67,1.7,Train Set
2021,2923,61.19,46.37,27583.23,117,60.42,1.9,Puzzle Game
2017,3318,47.57,35.58,8035.87,189,80.52,3.6,Action Figure
2021,2744,29.77,44.6,28808.35,2,63.93,1.5,Action Figure
2022,2132,91.4,35.97,31620.89,23,63.65,1.2,Puzzle Game
2020,2517,40.13,31.41,22661.95,82,57.72,4.2,Puzzle Game
2020,4522,80.9,21.04,8659.92,193,18.01,3.0,Puzzle Game
2022,4365,8.01,13.67,22202.66,186,34.08,4.4,Teddy Bear
2022,1971,27.06,3.01,44054.93,139,46.75,4.8,Remote Control Car
2021,4009,37.83,40.04,23444.34,101,30.03,2.8,Train Set
2020,1590,68.8,6.11,17793.74,125,23.25,2.2,Action Figure
2020,2439,35.34,20.52,31858.43,164,50.94,2.5,Puzzle Game
2024,4898,8.93,11.73,31324.25,97,76.81,4.6,Teddy Bear
2025,2513,21.52,22.73,5440.21,63,60.73,5.0,Building Blocks
2020,3418,29.62,15.75,12588.04,36,65.57,2.5,Puzzle Game
2022,3035,21.72,41.48,25225.83,185,21.32,4.9,Toy Bike
2015,729,24.35,48.91,18950.22,89,73.8,3.0,Building Blocks
2019,797,78.05,47.08,16677.89,23,18.88,1.1,Barbie Doll
2017,2903,44.14,31.12,22839.97,182,32.56,1.8,Puzzle Game
2022,1371,43.49,48.96,15225.39,63,80.16,2.5,Barbie Doll
2025,3798,96.83,20.04,18026.11,33,83.74,2.4,Remote Control Car
2020,4200,47.44,26.12,38907.86,175,17.01,4.3,Remote Control Car
2016,4839,93.13,12.84,26001.32,19,22.97,4.1,Train Set
2021,583,33.41,44.9,43769.94,162,38.67,1.5,Toy Bike
2021,1868,43.06,8.99,47479.45,23,67.32,1.2,Remote Control Car
2019,4250,42.65,30.52,46181.79,110,21.93,3.8,Train Set
2022,2391,56.88,39.97,13431.84,86,22.38,2.7,Toy Bike
2019,2472,60.5,29.77,24171.41,195,53.64,1.7,Building Blocks
2015,4595,28.57,3.94,27217.56,4,57.21,1.3,Remote Control Car
2023,1518,80.39,30.57,42757.35,97,17.04,1.9,Train Set
2018,4957,52.17,38.35,28392.01,84,42.41,4.8,Barbie Doll
2016,4535,5.67,9.39,13383.06,128,68.58,1.3,Toy Bike
2018,1285,61.18,36.85,27829.42,96,37.33,3.2,Building Blocks
2023,2764,80.82,43.93,3169.94,181,29.38,1.1,Train Set
2016,1758,28.79,49.32,41872.73,112,19.15,4.6,Teddy Bear
2018,1195,8.6,20.5,28733.97,143,47.17,3.0,Toy Bike
2016,1525,81.68,1.26,32934.14,121,85.21,4.7,Barbie Doll
2019,3973,97.75,20.95,10846.02,17,59.12,2.3,Remote Control Car
2017,2971,12.27,33.01,28348.59,150,15.32,2.6,Building Blocks
2024,1905,94.11,44.57,27001.21,162,30.67,4.0,Action Figure
2016,3274,39.13,46.91,31361.92,161,69.26,4.8,Train Set
2023,4014,94.44,45.48,42523.58,25,70.54,1.6,Train Set
2019,3429,66.64,32.9,38462.38,14,40.06,2.6,Train Set
2024,4988,89.57,34.13,27796.85,110,15.36,4.9,Teddy Bear
2019,1654,79.65,0.12,44776.75,50,52.95,2.3,Puzzle Game
2015,3329,7.66,18.19,18562.5,30,68.6,4.7,Remote Control Car
2020,601,11.22,45.34,25134.99,22,36.54,3.5,Toy Bike
2021,2054,54.95,34.48,32822.27,83,73.09,2.9,Barbie Doll
2015,1886,17.31,23.4,22597.57,102,36.35,2.3,Teddy Bear
2023,1174,48.8,5.21,18709.49,4,23.51,3.0,Train Set
2022,1432,95.69,12.32,6507.32,72,73.91,3.6,Train Set
2022,1820,33.0,27.75,32159.07,45,20.69,3.8,Teddy Bear
2021,3913,51.45,44.88,10437.71,116,29.54,1.3,Remote Control Car
2019,3450,41.5,4.79,7774.49,74,78.27,3.6,Puzzle Game
2017,84,64.83,7.69,9925.49,114,51.83,4.6,Building Blocks
2023,2254,23.42,32.75,34735.54,28,22.34,2.7,Barbie Doll
2021,3394,29.69,14.71,7779.6,182,59.25,2.0,Building Blocks
2025,3064,86.58,8.49,48835.56,186,56.88,3.8,Train Set
2024,4541,82.08,8.92,38168.53,85,54.1,1.5,Building Blocks
2024,4352,79.97,24.63,20244.0,65,37.24,4.7,Building Blocks
2022,1830,78.24,29.19,30070.85,165,42.53,3.1,Remote Control Car
2020,1678,48.65,45.22,1373.71,182,70.87,3.6,Building Blocks
2025,1379,74.24,26.49,42382.06,98,84.1,2.4,Teddy Bear
2019,1609,41.78,34.56,14289.37,139,56.24,2.7,Action Figure
2022,854,14.57,9.03,4522.3,144,84.59,3.3,Train Set
2017,2559,42.37,35.67,38147.83,193,24.07,4.9,Barbie Doll
2021,4397,20.07,32.43,17149.5,95,33.21,3.8,Teddy Bear
2016,1340,42.13,10.81,28809.52,172,76.87,4.7,Train Set
2017,4354,33.26,33.47,42357.55,171,87.06,4.8,Puzzle Game
2016,2636,61.92,10.57,39020.64,155,81.23,4.1,Toy Bike
2019,4980,39.35,29.68,17505.0,81,49.31,1.2,Building Blocks
2021,2600,72.03,33.44,43566.13,80,74.87,2.1,Building Blocks
2025,1005,53.65,34.67,20053.65,1,26.09,4.2,Puzzle Game
2024,4659,92.35,45.46,25501.17,30,35.38,1.1,Train Set
2025,629,13.65,47.39,31010.47,123,89.89,2.9,Puzzle Game
2025,1987,70.33,40.51,4478.06,192,24.29,4.1,Action Figure
2025,2047,68.88,43.94,30261.03,165,29.41,4.7,Remote Control Car
2024,1715,95.31,0.97,29293.44,151,67.83,2.8,Puzzle Game
2015,2180,40.3,18.13,43801.23,27,63.53,4.3,Remote Control Car
2024,3790,34.02,1.99,18329.53,101,67.44,2.8,Puzzle Game
2023,2550,21.38,11.24,12867.25,80,86.01,1.6,Train Set
2015,1692,30.2,19.09,24349.21,88,19.58,2.8,Toy Bike
2015,4762,52.68,43.38,34679.25,156,56.23,2.8,Barbie Doll
2024,1547,84.58,25.59,28532.82,158,30.57,3.1,Teddy Bear
2022,4652,32.01,32.44,7772.13,88,41.54,4.7,Train Set
2020,3254,19.99,18.14,18046.69,95,35.94,3.5,Barbie Doll
2020,671,30.85,30.15,4125.5,179,84.46,1.4,Puzzle Game
2023,3194,14.59,40.78,37226.99,130,85.71,2.7,Train Set
2018,2001,93.04,15.06,44264.47,71,49.86,2.8,Toy Bike
2022,1509,87.9,46.61,3237.98,112,68.3,4.3,Barbie Doll
2018,342,34.31,10.67,26745.95,87,26.92,3.1,Remote Control Car
2016,704,28.46,45.97,28733.02,93,37.04,2.7,Puzzle Game
2025,3034,91.01,1.41,22502.57,35,62.66,1.5,Teddy Bear
2022,3893,5.17,27.14,25633.95,94,63.8,4.1,Action Figure
2021,2854,62.05,49.26,35807.48,157,82.72,4.1,Puzzle Game
2018,2764,92.02,30.49,24702.56,159,70.36,1.8,Teddy Bear
2023,1671,53.31,27.74,46062.95,114,77.41,3.6,Building Blocks
2023,4064,5.28,34.12,27502.82,170,75.87,1.3,Building Blocks
2022,3303,25.79,14.47,4518.04,194,31.7,3.3,Remote Control Car
2015,2896,92.63,2.7,47712.91,179,75.09,3.2,Train Set
2021,4930,6.62,12.55,8193.72,79,26.51,1.5,Building Blocks
2019,4912,42.5,8.81,39438.54,16,11.01,3.7,Building Blocks
2021,3555,80.03,46.18,26818.38,8,59.26,1.3,Puzzle Game
2023,568,84.62,42.61,37303.73,61,39.15,4.3,Puzzle Game
2016,2735,50.37,15.89,26158.06,92,63.6,1.6,Remote Control Car
2025,77,27.09,41.8,3889.54,40,27.78,2.7,Puzzle Game
2018,315,61.97,10.59,19371.37,185,30.04,4.4,Barbie Doll
2018,1356,30.06,9.98,31413.61,85,81.96,1.3,Barbie Doll
2016,4103,29.25,38.38,31815.23,178,63.18,4.2,Toy Bike
2017,3504,81.72,16.35,48679.18,27,17.14,4.0,Puzzle Game
2025,860,19.66,3.24,30709.91,85,38.03,2.2,Teddy Bear
2022,4726,5.52,36.0,15035.52,160,62.02,4.6,Barbie Doll
2023,3440,36.99,49.48,3127.85,156,67.32,4.7,Remote Control Car
2020,660,51.64,28.3,39632.34,124,49.76,3.9,Action Figure
2024,4338,71.98,13.18,44575.23,119,30.16,4.3,Teddy Bear
2016,2324,79.21,18.65,31068.26,29,63.53,1.6,Toy Bike
2016,4596,68.03,32.43,24636.47,177,16.71,2.8,Teddy Bear
2021,252,64.52,35.07,43188.34,164,73.37,4.9,Building Blocks
2022,451,68.25,44.32,12777.45,125,70.47,1.4,Remote Control Car
2022,2077,30.8,45.44,20537.87,119,33.02,2.7,Puzzle Game
2020,3900,41.32,43.06,25875.17,24,14.86,4.8,Toy Bike
2024,939,63.56,32.42,3419.26,85,17.15,3.3,Puzzle Game
2022,228,11.23,22.49,34740.37,128,44.13,1.1,Train Set
2015,2029,33.06,33.97,10239.43,167,24.69,4.4,Puzzle Game
2023,2560,43.61,33.33,17324.51,178,44.92,2.3,Toy Bike
2015,2932,55.68,10.9,21310.15,136,14.57,1.1,Train Set
2017,4034,51.22,25.38,32287.01,82,45.44,4.3,Toy Bike
2023,2094,73.22,10.41,4208.72,147,82.22,4.0,Remote Control Car
2025,3033,49.98,44.96,17702.23,166,64.26,3.1,Train Set
2019,400,90.89,16.16,14443.73,172,15.19,2.5,Toy Bike
2023,4332,41.13,40.27,1074.45,26,16.75,4.0,Train Set
2023,3468,54.91,18.86,34891.02,70,50.62,3.4,Building Blocks
2020,3880,5.3,38.19,12560.81,177,31.09,1.9,Building Blocks
2025,2017,34.5,11.05,9155.48,26,45.33,4.5,Barbie Doll
2015,4454,87.32,38.19,40100.3,92,71.45,3.1,Puzzle Game
2024,2274,36.69,8.98,2920.72,160,41.46,4.4,Toy Bike
2021,4572,29.05,24.54,45111.76,162,34.04,1.3,Teddy Bear
2020,2837,56.64,5.68,34658.18,173,81.63,1.9,Toy Bike
2023,4676,12.48,26.39,9415.57,37,67.09,2.3,Teddy Bear
2021,4393,55.5,41.04,18155.05,89,60.75,4.4,Building Blocks
2025,4361,33.85,37.78,47549.17,95,15.75,4.5,Building Blocks
2018,4858,41.39,2.54,31323.38,6,50.07,4.1,Action Figure
2021,487,80.18,24.61,30827.16,159,81.58,3.3,Puzzle Game
2016,2408,67.89,42.61,33000.48,65,75.79,2.8,Train Set
2020,3904,47.38,32.51,23674.15,104,15.15,1.4,Building Blocks
2020,432,59.86,2.96,9197.87,137,70.08,3.6,Remote Control Car
2016,4266,77.85,16.28,8393.66,149,79.91,4.3,Teddy Bear
2018,456,75.85,27.83,34678.22,67,29.52,4.4,Train Set
2022,4390,22.61,8.63,44313.12,170,51.68,2.0,Barbie Doll
2022,115,33.59,34.1,15710.33,174,80.85,3.3,Toy Bike
2022,3039,38.08,31.74,25666.77,133,80.45,4.8,Puzzle Game
2022,277,22.82,10.12,49619.65,37,43.02,4.4,Teddy Bear
2015,2234,6.16,27.52,13600.9,77,50.57,1.6,Teddy Bear
2016,2291,21.53,40.59,20120.48,29,18.49,2.6,Action Figure
2018,4851,81.78,18.74,18812.56,92,52.75,1.4,Building Blocks
2023,4803,56.86,12.35,2596.71,49,78.89,4.3,Remote Control Car
2017,1562,37.46,35.06,25966.33,153,23.82,3.4,Teddy Bear
2020,979,62.79,3.54,11225.22,138,46.66,3.8,Remote Control Car
2021,4086,75.28,41.63,7301.28,98,61.46,1.7,Puzzle Game
2022,2653,38.67,47.17,35810.38,15,13.89,3.9,Remote Control Car
2021,1230,49.28,48.24,38522.26,158,12.92,1.9,Action Figure
2017,1089,11.1,21.63,44555.69,187,77.92,4.9,Remote Control Car
2020,1151,61.72,31.16,46772.49,55,87.2,4.5,Toy Bike
2019,2149,38.86,42.87,43584.23,55,70.86,1.1,Teddy Bear
2024,563,46.18,11.17,7002.24,197,87.06,3.7,Building Blocks
2018,4889,45.15,1.39,11957.81,142,22.27,2.3,Teddy Bear
2015,3182,65.08,19.23,7001.29,111,79.61,3.7,Train Set
2021,1882,59.38,44.22,18322.7,184,82.47,1.7,Puzzle Game
2022,4688,45.1,25.25,7079.52,61,33.21,2.1,Puzzle Game
2016,2507,6.61,26.51,33010.59,5,61.85,1.2,Puzzle Game
2021,2252,63.99,34.57,36119.06,6,34.47,2.5,Remote Control Car
2020,2730,88.56,28.73,8820.09,141,18.74,3.4,Teddy Bear
2019,2148,78.11,2.72,31457.23,168,75.05,4.5,Building Blocks
2018,3216,98.25,28.04,2126.48,187,82.48,1.8,Action Figure
2016,1977,18.21,32.4,22284.14,13,18.81,4.5,Building Blocks
2024,4500,26.14,32.08,14981.61,46,61.86,4.2,Action Figure
2020,3166,56.23,36.42,49926.25,97,87.68,3.6,Action Figure
2019,2937,27.41,26.0,46216.45,128,31.85,4.4,Action Figure
2016,4393,8.28,45.0,8230.71,151,70.08,2.3,Remote Control Car
2024,4678,43.22,23.21,45951.17,149,42.98,4.8,Building Blocks
2021,3580,32.33,25.91,21520.7,72,15.1,1.7,Remote Control Car
2020,839,30.06,39.02,29255.76,34,65.98,3.3,Action Figure
2025,1350,95.55,41.66,27154.46,53,29.67,2.9,Teddy Bear
2023,1997,27.65,32.42,36581.67,31,57.71,4.0,Barbie Doll
2025,2292,17.3,6.32,17412.88,84,15.66,2.4,Teddy Bear
2024,1144,16.91,16.6,4414.45,194,19.62,4.7,Train Set
2019,1408,81.6,1.01,21463.72,88,10.46,1.4,Barbie Doll
2023,3706,72.91,14.77,27680.77,127,27.43,3.5,Puzzle Game
2023,357,17.3,28.51,28190.78,75,20.45,1.3,Teddy Bear
2015,1500,25.88,40.26,39837.28,196,33.49,4.9,Building Blocks
2019,2173,76.0,29.28,3167.07,154,26.33,1.8,Teddy Bear
2023,4932,31.09,1.99,49416.62,142,31.09,4.1,Teddy Bear
2021,2892,98.25,12.96,49537.69,84,20.3,3.9,Action Figure
2020,1714,56.35,28.9,5851.82,100,24.21,4.9,Teddy Bear
2020,3998,23.24,35.45,17856.86,153,32.56,4.7,Toy Bike
2025,1444,86.59,43.32,29925.22,103,44.9,4.5,Action Figure
2021,4122,35.35,48.38,19292.97,74,31.02,3.6,Action Figure
2015,3684,32.44,44.59,24893.61,192,25.0,3.1,Puzzle Game
2018,264,36.11,23.37,16970.49,69,60.92,1.8,Toy Bike
2015,3122,77.98,37.35,35894.53,68,39.01,3.5,Barbie Doll
2020,4104,21.46,12.03,18836.84,113,58.27,3.9,Action Figure
2018,4522,41.27,3.19,22064.43,148,41.96,4.8,Toy Bike
2015,2509,7.93,2.75,29219.48,126,43.1,2.1,Toy Bike
2023,3756,83.53,12.07,48490.86,43,40.09,2.4,Action Figure
2018,3321,37.37,1.88,32448.42,133,78.2,2.8,Action Figure
2020,1256,28.58,42.51,5749.14,93,40.7,3.8,Action Figure
2021,459,60.09,24.5,16626.13,110,58.11,4.4,Building Blocks
2022,3519,71.97,40.55,21566.01,160,47.35,2.0,Building Blocks
2025,265,82.23,46.99,37268.52,86,57.39,3.2,Barbie Doll
2023,4897,38.04,49.7,22896.9,45,25.66,2.0,Train Set
2023,398,82.17,46.86,33296.11,171,19.5,2.9,Train Set
2022,3701,49.16,35.83,42135.24,108,57.24,4.7,Train Set
2024,2928,14.61,22.1,6112.54,71,88.65,4.5,Building Blocks
2025,3715,85.4,29.9,38521.24,150,30.63,2.8,Train Set
2017,4799,57.03,40.82,37533.41,41,10.12,2.5,Barbie Doll
2016,3119,62.23,44.88,41165.91,58,83.03,3.2,Building Blocks
2019,4044,94.06,47.82,47847.26,187,20.53,3.9,Barbie Doll
2015,3162,58.12,36.53,16170.3,28,79.38,1.5,Barbie Doll
2017,52,5.53,27.0,22022.0,55,51.14,1.9,Teddy Bear
2015,1167,87.71,48.42,13871.42,51,24.31,1.5,Barbie Doll
2017,1132,32.05,47.93,17028.18,36,25.75,1.1,Barbie Doll
2018,4552,52.67,23.88,17161.47,196,52.17,4.1,Train Set
2021,1567,24.46,32.43,43618.98,171,73.57,2.5,Barbie Doll
2019,4896,33.21,40.46,4082.02,6,74.85,4.1,Action Figure
2019,1945,70.23,21.65,10932.23,51,29.04,3.0,Remote Control Car
2015,3629,45.81,41.47,30917.35,122,66.88,3.7,Barbie Doll
2022,2683,64.58,5.57,38494.54,53,48.37,3.0,Train Set
2018,2429,83.24,24.06,35171.48,139,59.63,2.9,Teddy Bear
2024,1062,37.38,24.13,3282.21,178,20.37,4.5,Remote Control Car
2019,4314,58.99,34.23,23235.92,145,44.75,3.6,Action Figure
2016,2873,78.87,5.82,10039.21,46,19.86,1.4,Teddy Bear
2015,898,72.94,5.16,49418.97,82,50.2,3.3,Teddy Bear
2023,1754,56.29,45.03,49945.71,174,14.92,1.6,Action Figure
2016,4143,41.42,15.19,3494.03,77,20.69,3.3,Action Figure
2020,255,43.71,16.35,33718.48,41,36.01,3.6,Teddy Bear
2015,1942,46.15,38.84,40840.18,51,50.89,1.8,Building Blocks
2015,570,38.14,20.75,16914.21,11,19.17,1.6,Action Figure
2023,3626,71.41,41.65,34988.19,51,80.32,1.7,Barbie Doll
2018,2401,16.91,20.07,10195.76,27,32.43,4.3,Building Blocks
2023,2184,96.91,38.03,7270.0,49,56.71,1.6,Action Figure
2025,4888,79.0,26.27,46339.79,16,21.36,4.1,Teddy Bear
2019,2525,33.33,46.79,32484.25,50,69.09,1.1,Action Figure
2021,4595,9.04,16.37,41030.41,143,53.17,4.3,Train Set
2015,835,72.57,18.13,27102.95,182,84.74,2.0,Barbie Doll
2020,4147,74.76,48.5,8581.54,14,64.98,1.8,Teddy Bear
2022,2840,96.54,36.88,19456.1,26,88.53,3.5,Train Set
2015,2207,29.1,38.63,44201.19,40,74.99,4.5,Building Blocks
2023,728,12.86,14.8,1764.72,18,52.4,3.9,Action Figure
2017,3578,91.94,26.6,11151.7,154,28.0,3.2,Toy Bike
2015,3609,29.57,15.68,13411.04,110,37.23,2.0,Train Set
2015,420,73.55,12.99,13886.79,146,40.04,2.6,Remote Control Car
2025,2987,10.76,26.76,5830.75,1,83.05,4.4,Action Figure
2020,771,77.26,49.39,42562.76,16,30.59,4.2,Teddy Bear
2025,4450,17.07,10.73,8816.18,101,67.77,1.9,Building Blocks
2020,973,71.08,12.13,41654.04,149,57.05,4.5,Building Blocks
2015,885,55.57,12.16,18398.03,194,23.75,2.0,Barbie Doll
2017,2543,95.77,39.59,23408.59,119,31.46,4.9,Building Blocks
2021,3029,8.51,25.52,23679.69,131,32.72,4.0,Action Figure
2024,2375,32.74,19.24,35944.29,8,24.34,3.8,Toy Bike
2017,3974,11.6,42.19,36833.69,99,72.76,3.3,Train Set
2017,2474,88.52,14.87,32393.71,18,35.06,4.4,Teddy Bear
2017,4571,61.42,19.61,38914.66,90,52.7,4.5,Barbie Doll
2021,3176,55.82,3.68,1406.86,25,68.94,2.0,Teddy Bear
2018,2426,17.49,5.95,25735.71,18,87.5,4.2,Puzzle Game
2018,503,51.46,6.84,26677.24,24,82.81,1.7,Toy Bike
2017,3509,42.88,17.35,12727.65,69,26.97,2.6,Barbie Doll
2024,4909,35.0,26.2,28262.17,154,81.53,4.7,Toy Bike
2025,3551,78.36,0.04,23890.71,74,77.69,2.2,Building Blocks
2023,3597,10.82,9.5,24133.5,11,12.39,2.7,Puzzle Game
2016,1198,66.44,8.78,6804.08,4,80.77,2.7,Toy Bike
2018,572,83.18,12.67,22327.86,10,52.76,3.3,Train Set
2022,4627,91.19,8.3,38555.11,101,25.33,4.3,Train Set
2020,171,75.86,9.76,21089.51,12,89.63,3.2,Action Figure
2021,3668,31.83,49.19,24887.42,74,34.95,4.8,Action Figure
2021,4726,62.05,29.74,48408.5,140,25.01,4.5,Building Blocks
2016,3772,18.43,38.13,43717.43,133,23.84,3.5,Remote Control Car
2018,3133,16.12,40.97,46506.31,91,52.11,2.7,Barbie Doll
2024,2222,65.67,33.38,4806.15,5,23.98,2.3,Action Figure
2024,2756,85.86,35.2,31310.45,23,51.59,3.4,Barbie Doll
2020,4863,11.39,31.61,11947.18,184,68.98,4.2,Puzzle Game
2017,3357,15.07,32.47,20807.94,46,85.89,3.0,Remote Control Car
2023,3692,58.73,46.42,34307.76,130,39.41,4.5,Teddy Bear
2018,2867,25.73,9.29,29366.83,126,88.07,2.2,Teddy Bear
2024,4551,63.12,13.74,25780.88,94,89.11,4.4,Building Blocks
2016,1534,25.38,4.66,40907.97,74,57.04,3.7,Barbie Doll
2020,326,16.07,41.87,34447.33,1,34.2,2.2,Remote Control Car
2015,1298,56.83,22.44,41231.21,141,78.24,2.7,Action Figure
2020,1174,86.91,45.36,46664.68,188,14.26,1.2,Building Blocks
2024,2951,70.09,20.58,35886.57,36,45.25,4.7,Building Blocks
2015,1707,82.78,22.13,20374.38,62,60.7,4.1,Remote Control Car
2022,1803,30.3,22.42,11426.14,63,88.51,3.4,Action Figure
2019,4652,89.17,30.62,14274.85,67,65.63,4.9,Puzzle Game
2020,3708,40.82,38.31,20434.87,108,28.49,4.7,Barbie Doll
2016,3452,85.98,17.56,37264.46,16,78.28,4.7,Toy Bike
2016,4382,49.76,31.51,2967.58,168,62.62,2.2,Toy Bike
2023,801,30.45,10.2,40899.79,48,79.16,1.9,Toy Bike
2017,214,29.72,27.7,38148.61,111,65.67,4.0,Action Figure
2020,1742,58.93,27.33,25471.42,174,37.81,2.3,Puzzle Game
2024,2006,12.51,44.44,20583.67,5,19.33,2.1,Building Blocks
2019,3910,93.36,44.79,6522.16,153,65.34,2.0,Building Blocks
2018,2825,30.79,24.36,15195.38,38,26.25,1.3,Train Set
2024,3339,36.88,1.23,6371.78,182,15.23,3.9,Teddy Bear
2016,1818,27.16,42.23,41125.34,81,33.42,1.0,Puzzle Game
2022,2473,5.29,0.03,25957.56,82,35.36,3.3,Building Blocks
2024,4576,70.79,23.91,13092.55,173,89.4,2.1,Puzzle Game
2021,3746,61.1,0.99,1886.38,113,55.08,3.7,Teddy Bear
2025,832,81.92,17.63,26672.13,167,89.2,4.8,Action Figure
2016,3828,8.9,31.84,37852.27,156,71.8,3.8,Train Set
2020,1004,93.22,18.56,38558.2,53,49.56,2.5,Remote Control Car
2022,2042,36.43,46.34,11506.88,54,32.74,1.7,Action Figure
2021,1709,91.74,32.04,49758.04,96,27.94,2.4,Remote Control Car
2015,190,15.18,32.32,28870.22,20,28.74,2.8,Puzzle Game
2019,769,75.67,18.72,17268.34,55,78.92,4.5,Barbie Doll
2016,1700,60.04,1.93,20247.58,193,41.71,4.9,Barbie Doll
2020,3623,39.03,36.91,7097.41,22,46.09,4.7,Puzzle Game
2021,3524,12.52,35.81,25174.44,51,59.38,3.0,Building Blocks
2021,1065,62.45,26.51,37911.48,140,14.48,2.9,Action Figure
2017,4433,7.51,20.81,21061.09,187,47.98,2.1,Barbie Doll
2021,392,52.62,26.92,43475.78,54,11.28,2.5,Teddy Bear
2019,3233,62.4,37.34,24360.87,53,69.59,4.7,Remote Control Car
2022,2751,74.59,35.64,45129.88,88,11.83,4.4,Action Figure
2022,1025,99.18,32.91,35456.98,38,66.41,1.6,Action Figure
2021,2633,29.71,45.19,3695.48,103,26.07,2.4,Train Set
2020,3170,35.63,30.49,4283.86,92,75.0,3.3,Teddy Bear
2016,1873,37.41,0.73,40205.21,140,35.31,1.4,Teddy Bear
2020,4476,74.5,30.9,18484.36,95,82.36,2.4,Train Set
2025,4510,93.52,30.63,10273.01,92,69.09,3.3,Train Set
2023,60,97.56,3.48,43400.7,86,26.8,2.8,Action Figure
2016,4654,94.85,21.39,49182.03,7,80.77,4.5,Toy Bike
2015,2677,88.54,32.55,40628.66,68,11.64,3.4,Puzzle Game
2025,1518,99.14,35.23,36531.35,157,59.66,3.7,Barbie Doll
2019,1163,40.71,44.65,1046.97,127,77.3,3.1,Train Set
2025,671,95.09,42.07,6192.72,125,20.36,2.2,Puzzle Game
2020,950,77.3,5.83,33876.25,120,13.62,3.4,Teddy Bear
2017,3797,21.0,30.44,21068.66,45,81.1,5.0,Toy Bike
2022,4114,9.32,29.82,1954.29,138,33.71,1.8,Puzzle Game
2021,1521,25.38,15.19,37302.61,106,63.22,3.9,Building Blocks
2016,3153,78.98,9.21,21519.49,132,77.01,3.8,Toy Bike
2021,376,65.01,9.98,33282.43,24,18.82,4.1,Remote Control Car
2015,123,26.31,8.88,23948.45,85,40.2,2.8,Action Figure
2023,300,75.48,40.31,2298.39,82,68.15,1.0,Toy Bike
2021,2547,18.43,7.42,32160.3,154,16.14,4.6,Building Blocks
2020,2452,83.07,13.22,39616.21,184,69.87,2.0,Remote Control Car
2016,4678,80.45,10.89,8642.86,72,80.45,2.6,Toy Bike
2017,345,97.39,35.64,44663.03,23,73.59,4.3,Toy Bike
2015,347,19.28,7.92,9896.53,9,29.13,4.5,Teddy Bear
2024,351,91.13,1.2,21719.0,25,77.09,3.8,Train Set
2019,4657,37.4,18.71,26832.16,32,65.21,2.8,Teddy Bear
2023,634,44.53,15.25,16379.42,135,69.77,3.6,Teddy Bear
2020,3674,49.5,19.89,25522.4,97,69.8,2.7,Barbie Doll
2019,1684,64.56,37.69,36199.46,187,45.99,1.8,Teddy Bear
2017,102,99.5,0.62,36008.3,187,82.09,2.4,Teddy Bear
2019,2326,62.0,1.89,46191.85,62,19.91,3.4,Building Blocks
2022,2737,93.04,12.78,43242.46,145,86.7,1.3,Teddy Bear
2016,2894,29.23,44.46,49270.17,163,10.54,1.1,Puzzle Game
2019,4936,42.85,8.45,30173.61,86,71.46,1.0,Toy Bike
2020,4640,52.93,49.85,20625.22,58,24.89,1.4,Train Set
2024,4998,35.68,40.28,12764.81,29,15.17,1.5,Teddy Bear
2022,2768,97.8,22.81,12954.5,191,49.94,3.7,Remote Control Car
2022,3985,73.94,37.39,8395.28,56,51.1,2.6,Remote Control Car
2019,712,50.49,25.94,36606.68,117,63.5,1.2,Teddy Bear
